Owner,Latitude,Longitude
Company2,45.7084144,-122.6927605
Company2,45.71702712,-122.5535224
Company2,45.65202464,-122.5256579
Company2,45.63326747,-122.6841937
Company5,45.63098214,-122.6712345
Company1,45.63098214,-122.6712345
Company2,45.6937106,-122.6364429
Company2,45.77992856,-122.6068594
Company2,45.73111109,-122.7072716
Company2,45.64811317,-122.6730045
Company2,45.75544824,-122.6616369
Company2,45.63105008,-122.5914343
Company2,45.65775775,-122.6325068
Company2,45.67194724,-122.4692907
Company2,45.84093528,-122.7028168
Company2,45.68608782,-122.6410743
Company2,45.82974238,-122.7236259
Company2,45.68569814,-122.6291158
Company2,45.65079196,-122.6784647
Company2,45.63808909,-122.6231211
Company5,45.62954549,-122.6816231
Company2,45.62954549,-122.6816231
Company2,45.62392928,-122.55587
Company5,45.63123206,-122.4957245
Company8,45.62594441,-122.6499319
Company2,45.62594441,-122.6499319
Company4,45.60698076,-122.4682598
Company2,45.60698076,-122.4682598
Company2,45.6667034,-122.6362598
Company1,45.6667034,-122.6362598
Company5,45.6667034,-122.6362598
Company8,45.64498522,-122.6516403
Company2,45.64498522,-122.6516403
Company6,45.86594999,-122.4042787
Company5,45.60238483,-122.5039745
Company2,45.61201765,-122.5830189
Company2,45.77450758,-122.6615446
Company2,45.63955359,-122.6414371
Company8,45.62795435,-122.6135057
Company2,45.64277142,-122.5960231
Company2,45.63844446,-122.6231267
Company2,45.67211223,-122.4546409
Company2,45.70806441,-122.5255395
Company2,45.68035977,-122.6619442
Company2,45.64472617,-122.5960854
Company2,45.6597562,-122.6509449
Company2,45.67138259,-122.5732389
Company2,45.70363699,-122.6582931
Company2,45.63755393,-122.6653434
Company5,45.63578145,-122.5249498
Company2,45.63578145,-122.5249498
Company2,45.82557284,-122.7027736
Company2,45.77664194,-122.6615769
Company2,45.67522131,-122.6388064
Company2,45.61541244,-122.5743271
Company2,45.70292894,-122.6598922
Company2,45.63123973,-122.6705626
Company1,45.63123973,-122.6705626
Company2,45.711668,-122.5996101
Company2,45.64681561,-122.6528855
Company2,45.63368962,-122.6661589
Company2,45.65081587,-122.6131244
Company2,45.68928423,-122.6764609
Company2,45.7179693,-122.7151284
Company2,45.66438959,-122.5989054
Company2,45.65716908,-122.5446625
Company2,45.6469881,-122.6448774
Company2,45.81602902,-122.7146158
Company5,45.65389578,-122.5991776
Company2,45.67593812,-122.6735896
Company2,45.65600857,-122.6089852
Company2,45.63382147,-122.6473971
Company2,45.61852242,-122.5845498
Company2,45.63680444,-122.6822546
Company2,45.79978294,-122.5374303
Company2,45.71163125,-122.6499152
Company2,45.72406607,-122.6566612
Company2,45.71463218,-122.6690063
Company2,45.6426691,-122.6803372
Company2,45.80524119,-122.5375339
Company2,45.63226194,-122.6505645
Company2,45.62986605,-122.5578999
Company5,45.63494978,-122.6662259
Company2,45.64359135,-122.6730498
Company2,45.64659479,-122.6703752
Company2,45.66772721,-122.6478966
Company2,45.65879949,-122.4240608
Company2,45.70831105,-122.6089108
Company2,45.64402665,-122.5956443
Company2,45.62392807,-122.5572852
Company2,45.63433187,-122.6777132
Company2,45.64300795,-122.6100683
Company5,45.64300795,-122.6100683
Company2,45.62729537,-122.6542946
Company2,45.67498998,-122.6704099
Company2,45.68429474,-122.5726095
Company2,45.67214596,-122.4383983
Company2,45.61586872,-122.6041925
Company2,45.65679145,-122.6507038
Company2,45.68724973,-122.6943152
Company2,45.64652447,-122.6947709
Company2,45.6983591,-122.6539029
Company2,45.64892422,-122.6904436
Company2,45.6511684,-122.5319122
Company2,45.64178573,-122.651684
Company2,45.72385254,-122.6586287
Company2,45.63358029,-122.6683673
Company2,45.67907928,-122.6767069
Company2,45.6398573,-122.6478182
Company2,45.66065647,-122.4261891
Company2,45.74710854,-122.6212017
Company2,45.63235391,-122.5927789
Company2,45.6554248,-122.6504191
Company5,45.67375562,-122.5992874
Company2,45.64511654,-122.6747563
Company2,45.62219755,-122.5920341
Company8,45.6362715,-122.6698932
Company2,45.6362715,-122.6698932
Company2,45.64870164,-122.6246058
Company2,45.73007152,-122.7058404
Company8,45.62951016,-122.679136
Company2,45.59686803,-122.5340621
Company2,45.64341071,-122.6375405
Company2,45.66763403,-122.6570781
Company2,45.63738137,-122.6374262
Company5,45.63406308,-122.6811649
Company2,45.64635081,-122.6452575
Company2,45.67644295,-122.5761369
Company5,45.66777279,-122.6225926
Company2,45.66777279,-122.6225926
Company2,45.63817998,-122.6788838
Company2,45.63251442,-122.6264075
Company2,45.65617466,-122.6690925
Company2,45.66762911,-122.6720868
Company2,45.66762911,-122.6720868
Company2,45.6225463,-122.5736856
Company2,45.66437377,-122.5653951
Company2,45.70108561,-122.4532452
Company2,45.60492017,-122.5686003
Company2,45.66948992,-122.6696857
Company2,45.67564573,-122.674666
Company2,45.7835867,-122.5344138
Company3,45.73763336,-122.5437466
Company2,45.62958023,-122.6405568
Company2,45.62935711,-122.6639493
Company1,45.62935711,-122.6639493
Company2,45.67313829,-122.505783
Company5,45.63958932,-122.6476174
Company2,45.65296894,-122.6843241
Company2,45.7187057,-122.5752405
Company2,45.79269015,-122.5373298
Company2,45.64449096,-122.6667938
Company2,45.78434556,-122.5299556
Company8,45.6110264,-122.5613914
Company2,45.6110264,-122.5613914
Company2,45.66218061,-122.4314995
Company2,45.66441866,-122.5992341
Company8,45.66441866,-122.5992341
Company2,45.61361646,-122.5915401
Company2,45.59753925,-122.526547
Company2,45.63676307,-122.6632476
Company2,45.66190004,-122.6402825
Company2,45.79204112,-122.4866243
Company2,45.64034314,-122.6477914
Company2,45.64261075,-122.6640121
Company8,45.62560636,-122.6729065
Company2,45.69114241,-122.6206256
Company2,45.6599415,-122.5347946
Company2,45.83021728,-122.7304427
Company2,45.68842834,-122.5810324
Company1,45.62555061,-122.6225664
Company2,45.74871947,-122.5473759
Company2,45.64288848,-122.6793688
Company2,45.64439463,-122.6602647
Company2,45.63646916,-122.6358665
Company2,45.80872676,-122.6613184
Company2,45.65455849,-122.6720842
Company2,45.61724682,-122.623607
Company2,45.61794867,-122.594175
Company2,45.67389472,-122.6680268
Company2,45.62452313,-122.641337
Company2,45.65223665,-122.5598911
Company2,45.62835331,-122.6383879
Company2,45.64242695,-122.678158
Company2,45.6174205,-122.6131812
Company2,45.67418889,-122.6236415
Company2,45.63222116,-122.5936715
Company2,45.74798268,-122.6625714
Company2,45.85185215,-122.7125926
Company2,45.65019805,-122.6265424
Company2,45.64517811,-122.6790825
Company2,45.64065389,-122.5912969
Company2,45.65738651,-122.6325059
Company2,45.63695408,-122.6817769
Company2,45.65401021,-122.5397967
Company2,45.64070453,-122.6457702
Company2,45.66889879,-122.656202
Company2,45.68435564,-122.5671415
Company2,45.64445345,-122.6624846
Company2,45.62616116,-122.6429217
Company2,45.65485002,-122.6366312
Company5,45.63585514,-122.4862642
Company2,45.63585514,-122.4862642
Company2,45.67217326,-122.4342494
Company2,45.63340342,-122.665482
Company2,45.7620253,-122.557816
Company2,45.64704025,-122.6967356
Company2,45.85526118,-122.7133419
Company2,45.81881698,-122.7453125
Company2,45.64963493,-122.6506438
Company2,45.69578995,-122.6150497
Company2,45.61848487,-122.5631733
Company2,45.64724201,-122.6503983
Company2,45.6206963,-122.5673546
Company2,45.66951466,-122.4831539
Company2,45.66483041,-122.6448132
Company2,45.63896287,-122.6388919
Company2,45.66473994,-122.4443924
Company2,45.6966869,-122.6453306
Company2,45.85538003,-122.718397
Company8,45.62949319,-122.6759056
Company5,45.62949319,-122.6759056
Company5,45.64126525,-122.5852622
Company2,45.66475489,-122.5994333
Company2,45.61745624,-122.5975348
Company2,45.72018793,-122.6030591
Company2,45.68389537,-122.5161653
Company2,45.62815541,-122.6466109
Company2,45.7245036,-122.6614975
Company2,45.6423152,-122.6635469
Company2,45.65981925,-122.5360677
Company2,45.72930984,-122.6204326
Company2,45.64424421,-122.6433279
Company2,45.76511849,-122.6611563
Company2,45.67755033,-122.5361622
Company2,45.61606751,-122.5875533
Company2,45.75152015,-122.6473368
Company2,45.68618079,-122.5906855
Company2,45.63981523,-122.6498632
Company2,45.79890477,-122.6614869
Company2,45.7649912,-122.681475
Company2,45.65231305,-122.6091035
Company2,45.64386281,-122.6947866
Company2,45.78277515,-122.5337689
Company2,45.75097634,-122.6167042
Company2,45.62524433,-122.6341039
Company2,45.76652299,-122.5148661
Company2,45.74134649,-122.7129234
Company2,45.62596822,-122.6453724
Company2,45.61000806,-122.5944657
Company2,45.80979084,-122.6615517
Company2,45.65316257,-122.6852422
Company2,45.6733414,-122.6773576
Company2,45.71659216,-122.6260151
Company2,45.61801814,-122.5755093
Company2,45.6422636,-122.6587393
Company5,45.61604814,-122.5465896
Company2,45.65899781,-122.6175362
Company2,45.81586818,-122.7437898
Company2,45.62462803,-122.5736828
Company2,45.63112668,-122.6380669
Company2,45.63771103,-122.6741412
Company2,45.64283564,-122.6587356
Company2,45.61993692,-122.5868822
Company2,45.67153255,-122.6764176
Company2,45.83184348,-122.7438697
Company2,45.67275427,-122.6916164
Company8,45.62891394,-122.6743439
Company2,45.63684502,-122.5999006
Company2,45.58941255,-122.5040836
Company2,45.64432982,-122.6670769
Company2,45.6177061,-122.5833659
Company2,45.62838296,-122.6507796
Company2,45.64332286,-122.6781162
Company2,45.58608796,-122.4870935
Company2,45.67972796,-122.672526
Company8,45.60988772,-122.5614057
Company2,45.64744695,-122.647079
Company2,45.67760247,-122.5343037
Company2,45.62918684,-122.5995591
Company6,45.86492614,-122.4058358
Company2,45.66024666,-122.6706544
Company2,45.62281198,-122.5741286
Company2,45.74343083,-122.5461037
Company3,45.74343083,-122.5461037
Company2,45.6234074,-122.6337359
Company2,45.6785142,-122.6122337
Company2,45.64305366,-122.6661909
Company5,45.64305366,-122.6661909
Company2,45.67825904,-122.6183318
Company8,45.62696659,-122.651397
Company2,45.61488986,-122.5765304
Company2,45.63870345,-122.634909
Company2,45.61618927,-122.5995702
Company2,45.66408604,-122.5640842
Company2,45.67754563,-122.5271057
Company2,45.67864356,-122.6163561
Company2,45.6348975,-122.6349886
Company2,45.6483925,-122.6470773
Company2,45.71267117,-122.6487189
Company2,45.67821284,-122.6757737
Company2,45.60331308,-122.5627719
Company2,45.71663758,-122.6222387
Company5,45.63580704,-122.4960648
Company8,45.63580704,-122.4960648
Company2,45.65832096,-122.6204574
Company2,45.65711647,-122.6701857
Company2,45.65210122,-122.6812583
Company2,45.62882913,-122.6408207
Company2,45.63947244,-122.5846279
Company2,45.63986838,-122.6566605
Company2,45.61786973,-122.6006582
Company2,45.63693537,-122.6759246
Company2,45.64423327,-122.6601916
Company2,45.67861235,-122.5929778
Company2,45.63444535,-122.6440187
Company2,45.63025999,-122.6749817
Company2,45.66140201,-122.6772434
Company2,45.75255006,-122.6613445
Company8,45.60710666,-122.5606794
Company2,45.7180139,-122.7123026
Company2,45.61966127,-122.5988849
Company2,45.647708,-122.6796222
Company2,45.68338407,-122.6610254
Company2,45.68789584,-122.5240202
Company2,45.66770975,-122.6541171
Company2,45.64066873,-122.6498455
Company2,45.61993814,-122.5934537
Company2,45.65660908,-122.6560844
Company2,45.66912284,-122.6640027
Company2,45.6276216,-122.6472702
Company2,45.63766716,-122.5836917
Company2,45.68345654,-122.5161611
Company5,45.61562868,-122.6085592
Company2,45.61562868,-122.6085592
Company2,45.66971505,-122.5763446
Company2,45.67057809,-122.6704441
Company2,45.69241203,-122.6999676
Company2,45.71662827,-122.6596309
Company2,45.64696225,-122.6503952
Company2,45.63229597,-122.647565
Company2,45.64559443,-122.5855489
Company2,45.61260183,-122.5909966
Company2,45.61619018,-122.596877
Company2,45.73655563,-122.6121409
Company2,45.72381906,-122.6602196
Company2,45.65621421,-122.6567558
Company5,45.65621421,-122.6567558
Company2,45.64320629,-122.6092936
Company2,45.62569992,-122.5959003
Company2,45.62528665,-122.5769346
Company2,45.66914118,-122.4832944
Company2,45.65024299,-122.6702527
Company5,45.65602427,-122.5992402
Company2,45.62071743,-122.5821335
Company2,45.66422658,-122.4345002
Company2,45.67926293,-122.5072132
Company2,45.65737075,-122.6497946
Company2,45.67472183,-122.633219
Company2,45.63371228,-122.6736061
Company2,45.67139562,-122.5762261
Company2,45.74086767,-122.4633914
Company2,45.67372758,-122.6553834
Company2,45.66777362,-122.623263
Company2,45.6042182,-122.5704835
Company2,45.6383108,-122.6405541
Company2,45.75094261,-122.631332
Company2,45.63686127,-122.6712212
Company2,45.63558846,-122.5131034
Company2,45.61607758,-122.5835743
Company2,45.66412474,-122.644104
Company2,45.6459649,-122.6301817
Company2,45.65331352,-122.6774492
Company2,45.6287183,-122.6761137
Company2,45.73730344,-122.5112695
Company2,45.7374003,-122.5251005
Company2,45.66150422,-122.6712711
Company2,45.64212126,-122.6464375
Company2,45.67010995,-122.6586097
Company8,45.62591443,-122.6494557
Company2,45.62812137,-122.6378182
Company8,45.62812137,-122.6378182
Company2,45.77937246,-122.6002284
Company2,45.81284732,-122.7402325
Company2,45.64964244,-122.6250484
Company2,45.65436549,-122.6749023
Company2,45.71842631,-122.7151624
Company2,45.83021425,-122.7236024
Company2,45.64277877,-122.692436
Company2,45.6477491,-122.6662823
Company8,45.6477491,-122.6662823
Company2,45.61460723,-122.5832557
Company2,45.59586335,-122.5292464
Company2,45.63893836,-122.6498363
Company2,45.65537065,-122.6853507
Company2,45.65674343,-122.6421171
Company2,45.62962035,-122.622922
Company2,45.64696399,-122.6780949
Company2,45.6337416,-122.6749622
Company2,45.6444708,-122.5975697
Company2,45.62890806,-122.6306519
Company2,45.62205971,-122.6007469
Company2,45.63067984,-122.6705759
Company2,45.66470481,-122.4653002
Company2,45.64690772,-122.6693705
Company2,45.78652993,-122.5266725
Company2,45.77976021,-122.6219133
Company2,45.66465877,-122.5637303
Company2,45.64361434,-122.6762578
Company2,45.5966992,-122.5332354
Company2,45.67096281,-122.6636912
Company2,45.64736132,-122.6730141
Company2,45.64228426,-122.6607337
Company2,45.69171192,-122.7019596
Company2,45.62375411,-122.5733194
Company2,45.67564223,-122.6384549
Company2,45.63858551,-122.6494712
Company2,45.61642115,-122.6094532
Company2,45.62110116,-122.5051937
Company2,45.78003028,-122.6033108
Company2,45.6398644,-122.6448476
Company2,45.725997,-122.6614987
Company2,45.62234155,-122.5733095
Company2,45.75076451,-122.6664083
Company2,45.6341932,-122.6683662
Company5,45.6341932,-122.6683662
Company6,45.86390021,-122.4071219
Company2,45.67457773,-122.6681254
Company2,45.67759381,-122.533025
Company2,45.6510524,-122.6701391
Company2,45.64995353,-122.6669123
Company5,45.64995353,-122.6669123
Company8,45.64995353,-122.6669123
Company2,45.68629374,-122.5948261
Company2,45.816823,-122.7459892
Company2,45.69835036,-122.6592621
Company2,45.6828336,-122.692759
Company2,45.7049826,-122.6649215
Company2,45.61776934,-122.5775424
Company2,45.65641982,-122.682333
Company2,45.69173023,-122.7016664
Company2,45.64288302,-122.6414839
Company2,45.65217407,-122.6281352
Company2,45.65446903,-122.6598283
Company2,45.67132437,-122.6435325
Company2,45.77250545,-122.6520474
Company2,45.6472179,-122.6794681
Company2,45.6286041,-122.6359229
Company2,45.62641564,-122.5879554
Company2,45.66367474,-122.6443011
Company2,45.69641844,-122.646354
Company2,45.67741107,-122.6884331
Company2,45.62524294,-122.6451523
Company1,45.63110716,-122.6764605
Company2,45.70941965,-122.6446314
Company2,45.62645416,-122.6005612
Company2,45.64446211,-122.6646008
Company2,45.67361564,-122.5057808
Company2,45.70722125,-122.5836869
Company2,45.68375497,-122.6346162
Company2,45.6775888,-122.538701
Company2,45.77728677,-122.5353733
Company2,45.6868222,-122.5936508
Company2,45.61573275,-122.5754887
Company2,45.65628542,-122.6825635
Company2,45.81532422,-122.7487405
Company8,45.6318352,-122.5588256
Company2,45.67699292,-122.6903491
Company2,45.6338856,-122.6803091
Company2,45.67509186,-122.6600695
Company5,45.61388013,-122.5326386
Company2,45.63532267,-122.6322442
Company2,45.66055509,-122.6685197
Company2,45.74099758,-122.4731582
Company2,45.6530996,-122.5256777
Company2,45.61732991,-122.5990115
Company2,45.6690154,-122.654125
Company2,45.60392358,-122.5574907
Company2,45.66195796,-122.6313224
Company2,45.6943806,-122.5529487
Company4,45.6576368,-122.4290427
Company2,45.6576368,-122.4290427
Company2,45.61593719,-122.5404559
Company2,45.62867991,-122.6458646
Company2,45.64285502,-122.6729661
Company5,45.64285502,-122.6729661
Company2,45.65480395,-122.6720639
Company2,45.67784777,-122.5500686
Company2,45.78023594,-122.5788086
Company2,45.70602139,-122.6631386
Company2,45.75086271,-122.638912
Company2,45.63118322,-122.6808748
Company5,45.63118322,-122.6808748
Company2,45.67477291,-122.5344157
Company2,45.64961441,-122.6724025
Company5,45.64961441,-122.6724025
Company2,45.63493541,-122.6650613
Company2,45.66747142,-122.6685184
Company2,45.65887803,-122.627081
Company2,45.65537567,-122.6303006
Company2,45.63711481,-122.5839287
Company2,45.65463756,-122.6398694
Company2,45.65456778,-122.6581263
Company2,45.6741092,-122.6806319
Company2,45.62813523,-122.6386518
Company2,45.6405768,-122.6187323
Company2,45.61879484,-122.5972454
Company2,45.64356514,-122.6505877
Company2,45.61746379,-122.5794164
Company2,45.65001575,-122.5216904
Company2,45.65550564,-122.6136002
Company8,45.63004326,-122.5654772
Company2,45.62894766,-122.6379417
Company2,45.64199173,-122.6272734
Company2,45.63063732,-122.645788
Company2,45.83188308,-122.7424876
Company2,45.77496702,-122.6615361
Company5,45.62336853,-122.4956676
Company2,45.62336853,-122.4956676
Company8,45.62336853,-122.4956676
Company2,45.63647282,-122.635241
Company2,45.85184208,-122.70658
Company2,45.64159219,-122.6634834
Company2,45.78017531,-122.5845082
Company2,45.65151367,-122.6091375
Company2,45.67858704,-122.6838454
Company5,45.67186193,-122.6402619
Company2,45.67186193,-122.6402619
Company2,45.63625635,-122.6833553
Company3,45.73113946,-122.5498249
Company2,45.64329201,-122.6495212
Company2,45.78803646,-122.6001857
Company2,45.62473505,-122.6482401
Company2,45.6241472,-122.5991372
Company2,45.6540288,-122.6746514
Company2,45.61353697,-122.5896898
Company2,45.61353697,-122.5896898
Company2,45.64453242,-122.6688641
Company2,45.63318848,-122.6799248
Company2,45.6435349,-122.5742831
Company2,45.59089747,-122.5114472
Company2,45.66573734,-122.6239786
Company2,45.69127736,-122.5530236
Company2,45.62845602,-122.624582
Company8,45.62845602,-122.624582
Company2,45.61991948,-122.5698281
Company2,45.68750337,-122.7015532
Company2,45.65052739,-122.6087397
Company5,45.65669202,-122.6567667
Company2,45.65669202,-122.6567667
Company2,45.6393551,-122.6669703
Company8,45.6393551,-122.6669703
Company2,45.60615241,-122.5676888
Company2,45.63526993,-122.6670359
Company2,45.64260582,-122.6641853
Company2,45.61839923,-122.6006548
Company2,45.6816103,-122.6910106
Company2,45.68769071,-122.5213923
Company2,45.64104046,-122.5771273
Company2,45.81013084,-122.5203496
Company2,45.65749177,-122.6823916
Company2,45.78011003,-122.5944131
Company2,45.64130524,-122.673915
Company2,45.66701612,-122.6722098
Company5,45.68431763,-122.5983996
Company2,45.68431763,-122.5983996
Company5,45.61440599,-122.5717953
Company5,45.62583433,-122.4956823
Company2,45.62583433,-122.4956823
Company2,45.64169888,-122.675015
Company2,45.60438227,-122.5561728
Company2,45.60283998,-122.5614959
Company2,45.62828578,-122.6179287
Company2,45.75132637,-122.6028612
Company2,45.66480373,-122.4583314
Company2,45.65528153,-122.6677392
Company5,45.61598781,-122.5532052
Company2,45.65632103,-122.6493499
Company2,45.64686666,-122.5726644
Company2,45.65442952,-122.5451046
Company2,45.78657373,-122.6615253
Company2,45.65273289,-122.6803376
Company2,45.61737685,-122.6022601
Company6,45.8674199,-122.4057107
Company2,45.6490191,-122.5733122
Company2,45.6451144,-122.6741578
Company2,45.65533609,-122.6823509
Company2,45.66291335,-122.4305611
Company2,45.64128509,-122.6451282
Company2,45.62159229,-122.593012
Company2,45.74582506,-122.6206959
Company2,45.62584199,-122.5965195
Company2,45.66244694,-122.6400621
Company2,45.62384594,-122.6333462
Company2,45.62384594,-122.6333462
Company2,45.71268196,-122.649543
Company2,45.66934643,-122.663968
Company2,45.61353031,-122.5982661
Company2,45.84548875,-122.7028081
Company2,45.68174911,-122.635463
Company2,45.65865901,-122.6863364
Company2,45.63104518,-122.6508815
Company2,45.6178845,-122.5606103
Company2,45.65661231,-122.6555345
Company2,45.65978571,-122.5292723
Company2,45.6468544,-122.6352184
Company2,45.77824666,-122.5289456
Company2,45.78953803,-122.5373526
Company2,45.64487053,-122.6965826
Company2,45.75089833,-122.6516978
Company2,45.64846388,-122.6656336
Company2,45.69356392,-122.6475832
Company6,45.86413532,-122.4105888
Company2,45.59389636,-122.524251
Company8,45.62712747,-122.6535247
Company2,45.62712747,-122.6535247
Company2,45.64256728,-122.6548697
Company2,45.7993676,-122.7246723
Company5,45.66864393,-122.5766357
Company5,45.63576988,-122.5268726
Company2,45.63576988,-122.5268726
Company2,45.67063488,-122.6736119
Company2,45.67005118,-122.4344667
Company2,45.64586221,-122.6746409
Company2,45.64233668,-122.6669894
Company2,45.61530455,-122.5889005
Company2,45.75115822,-122.6025864
Company2,45.6931534,-122.5937096
Company2,45.61157884,-122.5326406
Company2,45.65904684,-122.6817044
Company2,45.61705835,-122.5727415
Company2,45.75791717,-122.6618065
Company2,45.72018594,-122.7151161
Company2,45.71803406,-122.711509
Company2,45.67263382,-122.6720979
Company2,45.71970403,-122.7151275
Company2,45.59979255,-122.5246181
Company2,45.67856681,-122.6346617
Company2,45.79887064,-122.4857692
Company2,45.68782599,-122.6257282
Company2,45.64886864,-122.6728073
Company2,45.61611153,-122.5775551
Company2,45.64519325,-122.6290171
Company2,45.73632682,-122.7129069
Company2,45.63772272,-122.6758416
Company2,45.63076107,-122.6798923
Company2,45.66901007,-122.6549523
Company2,45.79929526,-122.4843344
Company2,45.69092185,-122.5631492
Company2,45.78007162,-122.6008617
Company2,45.62235365,-122.5876223
Company2,45.65983185,-122.6204794
Company2,45.72222396,-122.6015114
Company2,45.62762562,-122.5575987
Company2,45.64435341,-122.6712337
Company2,45.6740491,-122.6561531
Company2,45.7837161,-122.6002202
Company2,45.66195529,-122.6445106
Company2,45.68850253,-122.6926724
Company2,45.60053476,-122.5517587
Company2,45.77981171,-122.6427649
Company2,45.76656569,-122.5118238
Company2,45.66877315,-122.6305974
Company2,45.7344746,-122.557704
Company2,45.67213875,-122.4407124
Company2,45.62613897,-122.6384519
Company2,45.62555069,-122.574372
Company2,45.77966541,-122.6450839
Company2,45.58669941,-122.4930133
Company2,45.61605671,-122.5897575
Company2,45.63845895,-122.6781015
Company2,45.65400076,-122.6614745
Company2,45.61920413,-122.6023546
Company2,45.62879488,-122.6400383
Company2,45.63314625,-122.6694292
Company1,45.63314625,-122.6694292
Company8,45.63314625,-122.6694292
Company2,45.65327286,-122.6835068
Company2,45.64290467,-122.6532763
Company2,45.62552693,-122.6486433
Company8,45.62552693,-122.6486433
Company2,45.69324435,-122.580338
Company2,45.63942457,-122.6902922
Company2,45.63180417,-122.5671304
Company2,45.78072175,-122.5563013
Company2,45.70811374,-122.5220331
Company2,45.65108017,-122.6750081
Company2,45.78079573,-122.5362362
Company2,45.65051504,-122.6364112
Company2,45.64735085,-122.6708224
Company5,45.64277606,-122.6516834
Company2,45.64277606,-122.6516834
Company2,45.83024415,-122.7039649
Company2,45.64221679,-122.6670303
Company2,45.61474855,-122.5687243
Company2,45.74314964,-122.7159424
Company2,45.83143844,-122.735726
Company2,45.63864629,-122.6821982
Company2,45.68031328,-122.6791292
Company5,45.68605875,-122.6001598
Company2,45.65886801,-122.6233462
Company2,45.7031611,-122.6926107
Company2,45.66298334,-122.6381345
Company2,45.62493057,-122.6419933
Company2,45.82321322,-122.6555314
Company2,45.62462007,-122.5772302
Company2,45.8061998,-122.5416237
Company2,45.61976442,-122.5763006
Company2,45.68829684,-122.6257206
Company2,45.58557422,-122.4838794
Company2,45.71379228,-122.5163013
Company2,45.62398158,-122.6360983
Company2,45.63636773,-122.6671908
Company2,45.6848018,-122.5161759
Company2,45.80675746,-122.7320463
Company8,45.62598962,-122.64352
Company2,45.74905834,-122.6693926
Company5,45.64025399,-122.6711523
Company2,45.66876924,-122.6350352
Company5,45.61435956,-122.5647302
Company2,45.60671426,-122.5688461
Company2,45.60850844,-122.5807971
Company2,45.68714497,-122.6795218
Company2,45.65897485,-122.6732383
Company2,45.65214758,-122.5607849
Company2,45.70817744,-122.5415401
Company2,45.80458949,-122.7304071
Company2,45.66965556,-122.6582242
Company2,45.67864121,-122.6611768
Company2,45.63476861,-122.6665287
Company2,45.67236942,-122.6232543
Company2,45.67927939,-122.6617768
Company2,45.70117483,-122.5163367
Company2,45.64212059,-122.6586982
Company2,45.68602629,-122.6264607
Company2,45.66917473,-122.5344817
Company5,45.62798132,-122.6791901
Company2,45.71041712,-122.692451
Company2,45.6616827,-122.409898
Company2,45.72902622,-122.6799026
Company2,45.81559298,-122.710996
Company2,45.68772058,-122.5223284
Company2,45.59865363,-122.5455538
Company2,45.65668937,-122.6574052
Company2,45.81531098,-122.734072
Company2,45.79029662,-122.6615143
Company2,45.64444941,-122.659555
Company2,45.65789249,-122.6859596
Company2,45.6674273,-122.6291755
Company2,45.63754075,-122.6833278
Company2,45.6544493,-122.6829763
Company2,45.62021866,-122.5485727
Company2,45.67086689,-122.6776436
Company2,45.65328313,-122.5595194
Company5,45.65328313,-122.5595194
Company2,45.68332847,-122.6768586
Company2,45.66494347,-122.6721078
Company2,45.83022771,-122.7188323
Company2,45.84832383,-122.7028178
Company2,45.63811985,-122.6229378
Company5,45.62951894,-122.6802155
Company1,45.62951894,-122.6802155
Company2,45.62951894,-122.6802155
Company2,45.64297531,-122.6576046
Company5,45.64996796,-122.6678122
Company2,45.66158261,-122.4110668
Company2,45.62883855,-122.62263
Company2,45.62820542,-122.6290427
Company2,45.63636225,-122.6632632
Company2,45.65212034,-122.6200071
Company5,45.63755531,-122.5308321
Company2,45.63755531,-122.5308321
Company2,45.73752408,-122.4998297
Company2,45.62900368,-122.5827161
Company2,45.79731187,-122.6614721
Company2,45.63236663,-122.591445
Company2,45.66080907,-122.6880294
Company2,45.67739386,-122.6591208
Company8,45.63856166,-122.6709041
Company2,45.63856166,-122.6709041
Company2,45.63853803,-122.6489415
Company2,45.74964715,-122.713741
Company2,45.63077925,-122.6510399
Company2,45.82058603,-122.7462762
Company2,45.75117802,-122.5989014
Company2,45.81231128,-122.6750926
Company2,45.66466343,-122.4701088
Company2,45.67335889,-122.5527074
Company8,45.67335889,-122.5527074
Company2,45.63651968,-122.6204822
Company2,45.62130891,-122.5986464
Company6,45.86139033,-122.4092143
Company2,45.64230986,-122.6426865
Company5,45.62736464,-122.4957023
Company2,45.62736464,-122.4957023
Company2,45.70731121,-122.6093826
Company2,45.617065,-122.5739425
Company2,45.58652609,-122.4919032
Company2,45.65484187,-122.6376734
Company2,45.70966972,-122.5836821
Company2,45.62783508,-122.6317804
Company2,45.72222222,-122.603074
Company2,45.76503191,-122.6735484
Company2,45.65439873,-122.6088521
Company3,45.74096721,-122.5462422
Company2,45.67421411,-122.6595761
Company2,45.66991934,-122.6537653
Company2,45.6920714,-122.5631413
Company2,45.63026148,-122.6758967
Company2,45.83022814,-122.7160192
Company2,45.66798294,-122.62622
Company2,45.65118049,-122.6812999
Company2,45.69052977,-122.6985814
Company2,45.79400329,-122.6614909
Company2,45.70469192,-122.6667931
Company2,45.70615842,-122.6926106
Company2,45.62833975,-122.6448583
Company2,45.64812429,-122.6745578
Company2,45.68308147,-122.6596324
Company2,45.67562023,-122.6761615
Company2,45.63864315,-122.6810874
Company2,45.6228926,-122.5721378
Company2,45.64539417,-122.6448821
Company2,45.67866777,-122.6577689
Company2,45.65050554,-122.6346364
Company2,45.65677452,-122.6372513
